url,origin,name,lang,hasParts,materia,image
http://www.wikidata.org/entity/Q752388,Iran,köfte,tr,{'Kıyma'},{'Kıyma'},
http://www.wikidata.org/entity/Q2918079,Iran,Falooda,vi,"{'sữa, Chi Húng quế, Nước hoa hồng'}",{''},
http://www.wikidata.org/entity/Q11343150,Iran,مهلبية,ar,"{'حليب, سكر, دقيق الأرز'}",{''},
http://www.wikidata.org/entity/Q2986506,Iran,Фалуде,ru,{'вермишель'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Kefta,fr,{'viande hachée'},{'viande hachée'},
http://www.wikidata.org/entity/Q608979,Iran,خورش فسنجان,fa,{'آب انار'},{''},
http://www.wikidata.org/entity/Q1135831,Iran,রোগন জোশ,bn,{'ভেড়ার মাংস'},{''},
http://www.wikidata.org/entity/Q849816,Iran,Dangzrin,za,{'dangz'},{''},
http://www.wikidata.org/entity/Q334891,Iran,Чучвара,ru,{'дамплинг'},"{'дамплинг, фарш'}",
http://www.wikidata.org/entity/Q11343150,Iran,Muhallebi,az,"{'süd, şəkər'}",{''},
http://www.wikidata.org/entity/Q4090235,Iran,Bozbash,it,{'carne di agnello'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Köfte,sv,{'köttfärs'},{'köttfärs'},
http://www.wikidata.org/entity/Q2986506,Iran,فالوذج,ar,{'شعيرية'},{''},
http://www.wikidata.org/entity/Q849816,Iran,Permèn watu,jv,{'gula'},{''},
http://www.wikidata.org/entity/Q2986506,Iran,Palda,az,{'Vermişel'},{''},
http://www.wikidata.org/entity/Q20987994,Iran,Шолезард,ru,"{'рис, шафран, корица, сливочное масло, розовая вода, кардамон'}","{'рис, кофе, шафран, корица, сливочное масло, розовая вода, кардамон'}",
http://www.wikidata.org/entity/Q1135831,Iran,Rogan Josh,de,{'Lammfleisch'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,Gorme sabzi,eo,"{'Petroselo, Fazeolo, Fenugreko, spicherbo, koriandra frukto'}",{''},
http://www.wikidata.org/entity/Q1923394,Iran,جوجهکباب,fa,{'گوشت مرغ'},{'گوشت مرغ'},
http://www.wikidata.org/entity/Q5711624,Iran,Бастани,kk,"{'сүт, қант, Ваниль, Кәдімгі пыста'}",{''},
http://www.wikidata.org/entity/Q849816,Iran,冰糖,zh-hans,{'食糖'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Köfte,de,{'Hackfleisch'},{'Hackfleisch'},
http://www.wikidata.org/entity/Q1923394,Iran,Cûcikkebab,ku-latn,{'goştê mirîşkê'},{'goştê mirîşkê'},
http://www.wikidata.org/entity/Q752388,Iran,Koʻfte,uz,{'Qiyma'},{'Qiyma'},
http://www.wikidata.org/entity/Q752388,Iran,Kufta,it,{'carne macinata'},{'carne macinata'},
http://www.wikidata.org/entity/Q5711624,Iran,бастани,bg,"{'мляко, захар, шафран, шамфъстък, Яйце, Розова вода'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,Faloda,nn,"{'mjølk, Ocimum'}",{''},
http://www.wikidata.org/entity/Q958759,Iran,زولبیا بامیه,fa,{'ماست'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,ゴルメサブズイ,ja,"{'パセリ, インゲンマメ, フェヌグリーク, ハーブ'}",{''},
http://www.wikidata.org/entity/Q608979,Iran,Fesenjān,en,{'pomegranate juice'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,ghormeh sabzi,en,"{'parsley, Phaseolus vulgaris, Trigonella foenum-graecum, herb, coriander seed'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,फालूदा,bho,"{'दूध, गुलाबजल'}",{''},
http://www.wikidata.org/entity/Q20987738,Iran,伊朗酸奶汤,zh,{'優格'},{''},
http://www.wikidata.org/entity/Q849816,Iran,kando,eo,{'sukero'},{''},
http://www.wikidata.org/entity/Q849816,Iran,đường phèn,vi,{'đường'},{''},
http://www.wikidata.org/entity/Q20987738,Iran,آیران آشی,azb,{'یوقورت'},{''},
http://www.wikidata.org/entity/Q958759,Iran,bamiyeh,fr,{'yaourt'},{''},
http://www.wikidata.org/entity/Q334891,Iran,Joshpara,jv,{'Pangsit'},"{'Pangsit, daging giling'}",
http://www.wikidata.org/entity/Q7227262,Iran,pomegranate soup,en,{'pomegranate'},{'pomegranate'},
http://www.wikidata.org/entity/Q849816,Iran,冰糖,yue,{'糖'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,Muhallebi,jv,"{'susu, gula, glepung beras'}",{''},
http://www.wikidata.org/entity/Q849816,Iran,పటిక బెల్లం,te,{'చక్కెర'},{''},
http://www.wikidata.org/entity/Q849816,Iran,মিছরি,bn,{'চিনি'},{''},
http://www.wikidata.org/entity/Q5711624,Iran,Бастані,uk,"{'молоко, цукор, Ваніль, Шафран посівний, Фісташка справжня, Трояндова вода, яйце'}",{''},
http://www.wikidata.org/entity/Q2986506,Iran,Faloodeh,it,{'vermicelli'},{''},
http://www.wikidata.org/entity/Q1135831,Iran,Rogan josh,ca,{'carn de xai'},{''},
http://www.wikidata.org/entity/Q2918079,Iran,Falooda,it,"{'latte, vermicelli, Ocimum, Acqua di rose'}",{''},
http://www.wikidata.org/entity/Q2293551,Iran,Сабзі поло,uk,{'Трава'},{''},
http://www.wikidata.org/entity/Q608979,Iran,Φεσεντζάν,el,{'Χυμός ροδιού'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,muhallebi,es,"{'leche, azúcar, harina de arroz'}",{''},
http://www.wikidata.org/entity/Q4164590,Iran,Mehyava,tr,{'balık'},{''},
http://www.wikidata.org/entity/Q849816,Iran,kandisocker,sv,{'socker'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Köfte,nb,{'kjøttdeig'},{'kjøttdeig'},
http://www.wikidata.org/entity/Q2918079,Iran,फालूदा,hi,"{'दूध, गुलाब जल'}",{''},
http://www.wikidata.org/entity/Q20987994,Iran,шолезард,uk,"{'рис, Шафран посівний, Кориця, масло вершкове, Трояндова вода, кардамон'}","{'рис, кава, Шафран посівний, Кориця, масло вершкове, Трояндова вода, кардамон'}",
http://www.wikidata.org/entity/Q7227262,Iran,Nardan aşı,tr,{'nar'},{'nar'},
http://www.wikidata.org/entity/Q752388,Iran,Кюфта,be,{'фарш'},{'фарш'},
http://www.wikidata.org/entity/Q1305079,Iran,خورش قورمهسبزی,fa,"{'جعفری, لوبیا, شنبلیله, سبزی, تخم گشنیز'}",{''},
http://www.wikidata.org/entity/Q1305079,Iran,Ghorme sabzi,de,"{'Petersilie, Phaseolus vulgaris, Bockshornklee, Kraut, Korianderkörner'}",{''},
http://www.wikidata.org/entity/Q20987994,Iran,شله زرد,ar,"{'أرز, زعفران, قرفة, زبدة, ماء ورد, هيل'}","{'أرز, قهوة, زعفران, قرفة, زبدة, ماء ورد, هيل'}",
http://www.wikidata.org/entity/Q2918079,Iran,Фалуда,ru,"{'молоко, вермишель, Базилик, розовая вода'}",{''},
http://www.wikidata.org/entity/Q2293551,Iran,Sabzi polo,it,{'erba'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Kofta,ca,{'carn picada'},{'carn picada'},
http://www.wikidata.org/entity/Q5711624,Iran,bastani,jv,"{'susu, gula, Panili, kumkuma, Endhog minangka panganan, Banyu mawar'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,ෆලුඩා,si,{'කිරි'},{''},
http://www.wikidata.org/entity/Q7227262,Iran,سوپ انار,fa,{'انار'},{'انار'},
http://www.wikidata.org/entity/Q334891,Iran,조슈파라,ko,{'만두'},"{'만두, 다진 고기'}",
http://www.wikidata.org/entity/Q20987994,Iran,番紅花米布丁,zh,"{'稻, 番紅花, 桂皮, 黄油, 蔷薇水, 豆蔻'}","{'稻, 咖啡, 番紅花, 桂皮, 黄油, 蔷薇水, 豆蔻'}",
http://www.wikidata.org/entity/Q4164590,Iran,مهياوة,ar,{'سمك'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,Μουχαλεμπί,el,"{'γάλα, ζάχαρη'}",{''},
http://www.wikidata.org/entity/Q1923394,Iran,джудже-кебаб,ru,{'курятина'},{'курятина'},
http://www.wikidata.org/entity/Q1305079,Iran,Ghormeh sabzi,ms,"{'Pokok Pasli, Halba, Herba'}",{''},
http://www.wikidata.org/entity/Q849816,Iran,azúcar perla,es,{'azúcar'},{''},
http://www.wikidata.org/entity/Q849816,Iran,मिश्री,ne,{'चीनी'},{''},
http://www.wikidata.org/entity/Q608979,Iran,فسنجان,ar,{'عصير الرمان'},{''},
http://www.wikidata.org/entity/Q28155445,Iran,Albaloo polo,en-gb,{'rice'},{''},
http://www.wikidata.org/entity/Q1923394,Iran,джудже-кебаб,uk,{'курятина'},{'курятина'},
http://www.wikidata.org/entity/Q1135831,Iran,Rogan josh,tr,{'kuzu eti'},{''},
http://www.wikidata.org/entity/Q4090235,Iran,Bosbasch,de,{'Lammfleisch'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,Mualebi,sq,"{'qumështi, sheqeri'}",{''},
http://www.wikidata.org/entity/Q2986506,Iran,faloodeh,ca,{'vermicelli'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,Səbzi qovurma,az,"{'Cəfəri, Adi lobya, Samanlıq güldəfnəsi'}",{''},
http://www.wikidata.org/entity/Q1305079,Iran,горме сабзи,bg,"{'обикновен магданоз, обикновен боб, обикновен сминдух, билка'}",{''},
http://www.wikidata.org/entity/Q107008224,Iran,نان پنجرهای,fa,{'آرد'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,고르메 사브지,ko,"{'파슬리, 강낭콩, 큰노랑꽃자리풀, 허브, 깟씨'}",{''},
http://www.wikidata.org/entity/Q2986506,Iran,Faloodeh,jv,{'Vermicelli'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Kofta,eu,{'haragi xehetu'},{'haragi xehetu'},
http://www.wikidata.org/entity/Q752388,Iran,কোফতা,bn,{'কিমা'},{'কিমা'},
http://www.wikidata.org/entity/Q4164590,Iran,مهوه,fa,{'ماهی'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,muhallebi,ca,"{""llet, sucre, farina d'arròs""}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,falooda,en,"{'milk, vermicelli, Ocimum, rose water'}",{''},
http://www.wikidata.org/entity/Q752388,Iran,Кюфта,ru,{'фарш'},{'фарш'},
http://www.wikidata.org/entity/Q107008224,Iran,ハトゥン・パンジェレ,ja,{'穀粉'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,malabi,pt,"{'leite, açúcar'}",{''},
http://www.wikidata.org/entity/Q4090235,Iran,Бозбаш,ru,{'ягнятина'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,Ghormeh-sabzi,fr,"{'persil, haricot commun, Fenugrec, plante aromatique, graine de coriandre'}",{''},
http://www.wikidata.org/entity/Q849816,Iran,thn̂g‑sng,nan,{'thn̂g'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Qofte me mish,sq,{'mish i grirë'},{'mish i grirë'},
http://www.wikidata.org/entity/Q7227262,Iran,حساء الرمان,ar,{'رمان'},{'رمان'},
http://www.wikidata.org/entity/Q752388,Iran,코프타,ko,{'다진 고기'},{'다진 고기'},
http://www.wikidata.org/entity/Q17680151,Iran,caviar d'aubergine,fr,{'aubergine'},{''},
http://www.wikidata.org/entity/Q4164590,Iran,マヒヤーワ,ja,{'魚類'},{''},
http://www.wikidata.org/entity/Q20987738,Iran,Ash-e dugh,es,{'yogur'},{''},
http://www.wikidata.org/entity/Q1923394,Iran,주제 케밥,ko,{'닭고기'},{'닭고기'},
http://www.wikidata.org/entity/Q1135831,Iran,ローガンジョシュ,ja,{'ラム肉'},{''},
http://www.wikidata.org/entity/Q7227262,Iran,Σούπα ροδιού,el,{'ρόδι'},{'ρόδι'},
http://www.wikidata.org/entity/Q334891,Iran,Joshpara,it,{'gnocchi'},"{'gnocchi, carne macinata'}",
http://www.wikidata.org/entity/Q4164590,Iran,Μαχγιάουα,el,{'Ψάρι'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Кофта,uk,{'фарш'},{'фарш'},
http://www.wikidata.org/entity/Q849816,Iran,मिश्री,hi,{'शक्कर'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,חורשט סבזי,he,"{'פטרוזיליה, שעועית מצויה, גרגרנית יוונית, עשבי תיבול, זרעי כוסברה'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,falooda,ca,"{'llet, vermicelli, Ocimum, Aigua de roses'}",{''},
http://www.wikidata.org/entity/Q4090235,Iran,bozbash,en,{'lamb meat'},{''},
http://www.wikidata.org/entity/Q2918079,Iran,Фалуда,be,{'малако'},{''},
http://www.wikidata.org/entity/Q4164590,Iran,Mahyawa,en,{'fish'},{''},
http://www.wikidata.org/entity/Q334891,Iran,チュチヴァラ,ja,{'ダンプリング'},"{'ダンプリング, 挽肉'}",
http://www.wikidata.org/entity/Q1305079,Iran,قورمه سبزي,ar,"{'بقدونس, فاصولياء شائعة, حلبة, عشب, بذور الكزبرة'}",{''},
http://www.wikidata.org/entity/Q1305079,Iran,Гормэ сабзи,ru,"{'петрушка кудрявая, фасоль обыкновенная, пажитник сенной, зелень, семена кориандра'}",{''},
http://www.wikidata.org/entity/Q11343150,Iran,Muhalebiu,ro,"{'lapte, zahăr'}",{''},
http://www.wikidata.org/entity/Q1135831,Iran,로간 조시,ko,{'어린양고기'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,ਗ਼ੋਰਮੇਹ ਸਬਜ਼ੀ,pa,"{'ਮੇਥੀ, ਜੜ੍ਹੀ-ਬੂਟੀ'}",{''},
http://www.wikidata.org/entity/Q11343150,Iran,мухаллеби,ru,"{'молоко, сахар, рисовая мука'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,Ֆալուդա,hy,"{'կաթ, ռեհան'}",{''},
http://www.wikidata.org/entity/Q608979,Iran,フェセンジャーン,ja,{'ザクロジュース'},{''},
http://www.wikidata.org/entity/Q2918079,Iran,Фалуда,uk,"{'молоко, Вермішель, Базилік, Трояндова вода'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,ଫାଲୁଦା,or,"{'କ୍ଷୀର, ସିମେଇ'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,פאלודה,he,"{""חלב, ורמיצ'לי, ריחן, מי ורדים""}",{''},
http://www.wikidata.org/entity/Q2986506,Iran,ファールーデ,ja,{'ヴェルミチェッリ'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,Γκορμέ σαμπζί,el,"{'Μαϊντανός, Φασολιά, Τριγωνέλλα η Ελληνική, βότανο'}",{''},
http://www.wikidata.org/entity/Q752388,Iran,Kofta,en,{'minced meat'},{'minced meat'},
http://www.wikidata.org/entity/Q752388,Iran,柯福塔,zh,{'绞肉'},{'绞肉'},
http://www.wikidata.org/entity/Q11343150,Iran,Мухалебі,uk,"{'молоко, цукор, рисове борошно'}",{''},
http://www.wikidata.org/entity/Q1923394,Iran,Τζούτζεχ καμπάμπ,el,{'κοτόπουλο'},{'κοτόπουλο'},
http://www.wikidata.org/entity/Q11343150,Iran,محەللەبی,ckb,"{'شیر, شەکر'}",{''},
http://www.wikidata.org/entity/Q1923394,Iran,Jujeh kabab,es,{'carne de pollo'},{'carne de pollo'},
http://www.wikidata.org/entity/Q28155445,Iran,آلبالوپلو,fa,{'برنج'},{''},
http://www.wikidata.org/entity/Q4164590,Iran,Mahyawa,en-gb,{'fish'},{''},
http://www.wikidata.org/entity/Q20987738,Iran,آش دوغ,fa,{'ماست'},{''},
http://www.wikidata.org/entity/Q608979,Iran,Fesenjan,uz,{'Anor sharbati'},{''},
http://www.wikidata.org/entity/Q7227262,Iran,Anor sho'rva,uz,{'ahop'},{'ahop'},
http://www.wikidata.org/entity/Q11343150,Iran,Muhallebi,zh,"{'奶, 食糖, 米粉'}",{''},
http://www.wikidata.org/entity/Q849816,Iran,sucre candi,fr,{'sucre'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,Мухаллеби,kk,"{'сүт, қант'}",{''},
http://www.wikidata.org/entity/Q849816,Iran,Сахар-кандис,ru,{'сахар'},{''},
http://www.wikidata.org/entity/Q752388,Iran,köfte,nl,{'gehakt'},{'gehakt'},
http://www.wikidata.org/entity/Q849816,Iran,Gula batu,id,{'gula'},{''},
http://www.wikidata.org/entity/Q752388,Iran,کوفته,fa,{'گوشت چرخکرده'},{'گوشت چرخکرده'},
http://www.wikidata.org/entity/Q1135831,Iran,روغن جوش,fa,{'گوشت بره'},{''},
http://www.wikidata.org/entity/Q2918079,Iran,فالودہ,ur,"{'دودھ, عرق گلاب'}",{''},
http://www.wikidata.org/entity/Q2918079,Iran,falooda,nl,"{'melk, vermicelli, Ocimum, Rozenwater'}",{''},
http://www.wikidata.org/entity/Q1305079,Iran,Եփութուխ:Ղոռմե սաբզի,hy,"{'մաղադանոս, լոբի, այծառվույտ, կանաչի, Եփութուխ:Համեմ'}",{''},
http://www.wikidata.org/entity/Q4164590,Iran,Mahyawa,es,{'pez'},{''},
http://www.wikidata.org/entity/Q2918079,Iran,ফালুদা,bn,"{'দুধ, সেমাই, গোলাপ জল'}",{''},
http://www.wikidata.org/entity/Q11343150,Iran,מלבי,he,"{'חלב, סוכר, קמח אורז'}",{''},
http://www.wikidata.org/entity/Q849816,Iran,冰糖,zh-hant,{'砂糖'},{''},
http://www.wikidata.org/entity/Q28155445,Iran,Albaloo polo,es,{'arroz'},{''},
http://www.wikidata.org/entity/Q2986506,Iran,Faloodeh,en,{'vermicelli'},{''},
http://www.wikidata.org/entity/Q849816,Iran,冰糖,zh,{'食糖'},{''},
http://www.wikidata.org/entity/Q4090235,Iran,ბოზბაში,ka,{'ბატკნის ხორცი'},{''},
http://www.wikidata.org/entity/Q1305079,Iran,波斯炖菜,zh-cn,"{'菜豆, 胡芦巴'}",{''},
http://www.wikidata.org/entity/Q5711624,Iran,Бастани,ru,"{'молоко, сахар, ваниль, шафран, фисташка настоящая, яйцо, розовая вода'}",{''},
http://www.wikidata.org/entity/Q20987994,Iran,Шоле Зард,bg,"{'ориз, шафран, канела, краве масло, Розова вода'}","{'ориз, Кафе, шафран, канела, краве масло, Розова вода'}",
http://www.wikidata.org/entity/Q608979,Iran,Фесенджан,ru,{'гранатовый сок'},{''},
http://www.wikidata.org/entity/Q11343150,Iran,muhallebi,en,"{'milk, sugar, rice flour'}",{''},
http://www.wikidata.org/entity/Q334891,Iran,中亚馄饨,zh,{'小麵糰'},"{'小麵糰, 绞肉'}",
http://www.wikidata.org/entity/Q608979,Iran,Fisincan plov,az,{'Nar şirəsi'},{''},
http://www.wikidata.org/entity/Q28155445,Iran,Albaloo polo,en-ca,{'rice'},{''},
http://www.wikidata.org/entity/Q28155445,Iran,Αλμπαλού πόλο,el,{'ρύζι'},{''},
http://www.wikidata.org/entity/Q5711624,Iran,Bastani,en,"{'milk, sugar, vanilla, saffron, Pistacia vera, egg, rose water'}",{''},
http://www.wikidata.org/entity/Q1305079,Iran,Ghormeh sabzi,sv,"{'persilja, böna, Bockhornsklöver, ört, korianderfrö'}",{''},
http://www.wikidata.org/entity/Q20987994,Iran,Schole zard,de,"{'Reis, Safran, Zimt, Butter, Rosenwasser, Kardamom'}","{'Reis, Kaffee, Safran, Zimt, Butter, Rosenwasser, Kardamom'}",
http://www.wikidata.org/entity/Q849816,Iran,kandissukker,nb,{'sukker'},{''},
http://www.wikidata.org/entity/Q107008224,Iran,nân-e panjere,en,{'flour'},{''},
http://www.wikidata.org/entity/Q2918079,Iran,Falooda,nb,"{'melk, Vermicelli, Ocimum, Rosenvann'}",{''},
http://www.wikidata.org/entity/Q5711624,Iran,بستنی سنتی زعفرانی,fa,"{'شیر, شکر, وانیل, زعفران, پسته, تخممرغ, گلاب'}",{''},
http://www.wikidata.org/entity/Q334891,Iran,Dushbara,sv,{'klimp'},"{'klimp, köttfärs'}",
http://www.wikidata.org/entity/Q608979,Iran,Fesenjan,es,{'jugo de granada'},{''},
http://www.wikidata.org/entity/Q2918079,Iran,ファールーダ,ja,"{'乳, ヴェルミチェッリ, ローズウォーター'}",{''},
http://www.wikidata.org/entity/Q4090235,Iran,آبگوشت بزباش,fa,{'گوشت بره'},{''},
http://www.wikidata.org/entity/Q107008224,Iran,flor frita,es,{'harina'},{''},
http://www.wikidata.org/entity/Q608979,Iran,Fesenjān,fr,{'jus de grenade'},{''},
http://www.wikidata.org/entity/Q17680151,Iran,баклажанная икра,ru,{'баклажан'},{''},
http://www.wikidata.org/entity/Q752388,Iran,Kofto,eo,{'viandhaketaĵo'},{'viandhaketaĵo'},
